Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [93] bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::operator()<std::_List_iterator<Point*>, std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) (predefined_ops.h) [100] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_clear() [64] std::iterator_traits<std::reverse_iterator<std::_List_iterator<Point*> > >::iterator_category std::__iterator_category<std::reverse_iterator<std::_List_iterator<Point*> > >(std::reverse_iterator<std::_List_iterator<Point*> > const&)
 [118] __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) (predefined_ops.h) [121] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base(std::__cxx11::_List_base<Point*, std::allocator<Point*> >&&) [128] std::abs(float)
   [9] Point::getX() const   [107] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base() [37] std::remove_reference<std::__cxx11::list<Point*, std::allocator<Point*> >&>::type&& std::move<std::__cxx11::list<Point*, std::allocator<Point*> >&>(std::__cxx11::list<Point*, std::allocator<Point*> >&)
   [8] Point::getY() const   [101] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::~_List_base() [92] std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&)
  [41] __gnu_cxx::new_allocator<std::_List_node<Point*> >::_M_max_size() const [22] std::__cxx11::list<Point*, std::allocator<Point*> >::_M_transfer(std::_List_iterator<Point*>, std::_List_iterator<Point*>, std::_List_iterator<Point*>) [111] std::remove_reference<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) (move.h)
  [13] std::_List_iterator<Point*>::operator*() const [84] std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point* const&>(Point* const&) [129] std::_List_iterator<Point*> std::next<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::iterator_traits<std::_List_iterator<Point*> >::difference_type)
  [59] std::reverse_iterator<std::_List_iterator<Point*> >::operator*() const [85] std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point*>(Point*&&) [65] std::reverse_iterator<std::_List_iterator<Point*> > std::next<std::reverse_iterator<std::_List_iterator<Point*> > >(std::reverse_iterator<std::_List_iterator<Point*> >, std::iterator_traits<std::reverse_iterator<std::_List_iterator<Point*> > >::difference_type)
  [32] std::_List_const_iterator<Point*>::_M_const_cast() const [70] std::__cxx11::list<Point*, std::allocator<Point*> >::_Finalize_merge::_Finalize_merge(std::__cxx11::list<Point*, std::allocator<Point*> >&, std::__cxx11::list<Point*, std::allocator<Point*> >&, std::_List_iterator<Point*> const&) [15] std::atan2(float, float)
  [23] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_size() const [71] std::__cxx11::list<Point*, std::allocator<Point*> >::_Finalize_merge::~_Finalize_merge() [130] void std::advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long)
  [53] std::__cxx11::list<Point*, std::allocator<Point*> >::_M_node_count() const [35] std::__cxx11::list<Point*, std::allocator<Point*> >::_M_check_equal_allocators(std::__cxx11::list<Point*, std::allocator<Point*> >&) [66] void std::advance<std::reverse_iterator<std::_List_iterator<Point*> >, long>(std::reverse_iterator<std::_List_iterator<Point*> >&, long)
  [54] std::__cxx11::list<Point*, std::allocator<Point*> >::size() const [21] std::__cxx11::list<Point*, std::allocator<Point*> >::end() [29] Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&)
  [33] std::__cxx11::list<Point*, std::allocator<Point*> >::empty() const [58] std::__cxx11::list<Point*, std::allocator<Point*> >::back() [30] Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&)
 [119] std::allocator<std::_List_node<Point*> >::allocator(std::allocator<std::_List_node<Point*> > const&) [122] void std::__cxx11::list<Point*, std::allocator<Point*> >::sort<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) (list.tcc) [76] std::iterator_traits<std::_List_iterator<Point*> >::difference_type std::distance<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>)
 [105] std::allocator<std::_List_node<Point*> >::allocator() [55] std::__cxx11::list<Point*, std::allocator<Point*> >::swap(std::__cxx11::list<Point*, std::allocator<Point*> >&) [131] void std::__advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long, std::bidirectional_iterator_tag)
  [98] std::allocator<std::_List_node<Point*> >::~allocator() [27] std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [67] void std::__advance<std::reverse_iterator<std::_List_iterator<Point*> >, long>(std::reverse_iterator<std::_List_iterator<Point*> >&, long, std::bidirectional_iterator_tag)
  [12] std::_List_node<Point*>::_M_valptr() [123] std::__cxx11::list<Point*, std::allocator<Point*> >::front() [132] std::operator==(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&)
  [34] std::__alloc_neq<std::allocator<std::_List_node<Point*> >, true>::_S_do_it(std::allocator<std::_List_node<Point*> > const&, std::allocator<std::_List_node<Point*> > const&) [72] void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) (list.tcc) [31] std::operator==(std::_List_const_iterator<Point*> const&, std::_List_const_iterator<Point*> const&)
  [16] std::_List_iterator<Point*>::_List_iterator(std::__detail::_List_node_base*) [73] void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) (stl_list.h) [14] std::operator!=(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&)
  [24] std::_List_iterator<Point*>::operator--() [63] std::__cxx11::list<Point*, std::allocator<Point*> >::rbegin() [77] std::operator!=(std::_List_const_iterator<Point*> const&, std::_List_const_iterator<Point*> const&)
  [17] std::_List_iterator<Point*>::operator++() [86] std::__cxx11::list<Point*, std::allocator<Point*> >::splice(std::_List_const_iterator<Point*>, std::__cxx11::list<Point*, std::allocator<Point*> >&&, std::_List_const_iterator<Point*>) [19] convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}::operator()(Point*, Point*) const (Q1_list.cpp)
  [42] std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::__allocated_ptr(std::allocator<std::_List_node<Point*> >&, std::_List_node<Point*>*) [87] std::__cxx11::list<Point*, std::allocator<Point*> >::splice(std::_List_const_iterator<Point*>, std::__cxx11::list<Point*, std::allocator<Point*> >&, std::_List_const_iterator<Point*>) [94] convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}::operator()(Point*, Point*) const (Q1_list.cpp)
  [43] std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::~__allocated_ptr() [95] std::__cxx11::list<Point*, std::allocator<Point*> >::_M_erase(std::_List_iterator<Point*>) [51] operator new(unsigned long, void*)
  [44] std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::operator=(decltype(nullptr)) [96] std::__cxx11::list<Point*, std::allocator<Point*> >::pop_back()

