Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      16/692336      polygonArea(std::deque<Point*, std::allocator<Point*> >&) [22]
                0.00    0.00     200/692336      convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}::operator()(Point*, Point*) const [19]
                0.00    0.00   79568/692336      convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
                0.01    0.00  612552/692336      comparePolar(Point*, Point*, Point&) [4]
[2]    100.0    0.01    0.00  692336         Point::getX() const [2]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[3]    100.0    0.00    0.01       1         convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
                0.00    0.01       1/1           void std::sort<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [6]
                0.00    0.00   79568/692336      Point::getX() const [2]
                0.00    0.00       1/1           std::_Deque_iterator<Point*, Point*&, Point**> std::min_element<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [20]
                0.00    0.00   79568/732126      Point::getY() const [29]
                0.00    0.00   39885/40042       std::deque<Point*, std::allocator<Point*> >::size() const [39]
                0.00    0.00   19892/29892       std::deque<Point*, std::allocator<Point*> >::back() [44]
                0.00    0.00   19892/19908       std::deque<Point*, std::allocator<Point*> >::operator[](unsigned long) [53]
                0.00    0.00   10001/476086      std::_Deque_iterator<Point*, Point*&, Point**>::operator*() const [30]
                0.00    0.00   10001/40004       std::operator!=(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [41]
                0.00    0.00   10000/10000       std::deque<Point*, std::allocator<Point*> >::push_back(Point* const&) [63]
                0.00    0.00   10000/108021      std::_Deque_iterator<Point*, Point*&, Point**>::operator++() [35]
                0.00    0.00    9992/9992        std::deque<Point*, std::allocator<Point*> >::pop_back() [70]
                0.00    0.00       3/29899       std::deque<Point*, std::allocator<Point*> >::end() [43]
                0.00    0.00       3/7           std::deque<Point*, std::allocator<Point*> >::begin() [105]
                0.00    0.00       1/1           Point::Point(Point const&) [132]
                0.00    0.00       1/2           std::deque<Point*, std::allocator<Point*> >::deque() [128]
                0.00    0.00       1/1           std::deque<Point*, std::allocator<Point*> >::deque(std::deque<Point*, std::allocator<Point*> >&&) [144]
                0.00    0.00       1/3           std::deque<Point*, std::allocator<Point*> >::~deque() [122]
                0.00    0.00       1/10001       Point::~Point() [54]
-----------------------------------------------
                0.00    0.01  153138/153138      convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}::operator()(Point*, Point*) const [5]
[4]     88.5    0.00    0.01  153138         comparePolar(Point*, Point*, Point&) [4]
                0.01    0.00  612552/692336      Point::getX() const [2]
                0.00    0.00  612552/732126      Point::getY() const [29]
                0.00    0.00  306276/306276      std::atan2(float, float) [32]
-----------------------------------------------
                0.00    0.00   30559/153138      bool __gnu_cxx::__ops::_Val_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::operator()<Point*, std::_Deque_iterator<Point*, Point*&, Point**> >(Point*&, std::_Deque_iterator<Point*, Point*&, Point**>) [13]
                0.00    0.01  122579/153138      bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::operator()<std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>) [8]
[5]     88.5    0.00    0.01  153138         convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}::operator()(Point*, Point*) const [5]
                0.00    0.01  153138/153138      comparePolar(Point*, Point*, Point&) [4]
-----------------------------------------------
                0.00    0.01       1/1           convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
[6]     88.5    0.00    0.01       1         void std::sort<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [6]
                0.00    0.01       1/1           void std::__sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [7]
                0.00    0.00       2/427919      std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator(std::_Deque_iterator<Point*, Point*&, Point**> const&) [31]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [136]
-----------------------------------------------
                0.00    0.01       1/1           void std::sort<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [6]
[7]     88.5    0.00    0.01       1         void std::__sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [7]
                0.00    0.01       1/1           void std::__introsort_loop<std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [10]
                0.00    0.00       1/1           void std::__final_insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [12]
                0.00    0.00       4/427919      std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator(std::_Deque_iterator<Point*, Point*&, Point**> const&) [31]
                0.00    0.00       1/40004       std::operator!=(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [41]
                0.00    0.00       1/43027       std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [38]
                0.00    0.00       1/1           std::__lg(long) [146]
-----------------------------------------------
                0.00    0.00      15/122579      void std::__insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [17]
                0.00    0.00    2570/122579      void std::__move_median_to_first<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [16]
                0.00    0.01  119994/122579      std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [11]
[8]     70.8    0.00    0.01  122579         bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::operator()<std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>) [8]
                0.00    0.01  122579/153138      convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}::operator()(Point*, Point*) const [5]
                0.00    0.00  245158/476086      std::_Deque_iterator<Point*, Point*&, Point**>::operator*() const [30]
-----------------------------------------------
                0.00    0.01     994/994         void std::__introsort_loop<std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [10]
[9]     70.8    0.00    0.01     994         std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition_pivot<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [9]
                0.00    0.01     994/994         std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [11]
                0.00    0.00     994/994         void std::__move_median_to_first<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [16]
                0.00    0.00    3976/427919      std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator(std::_Deque_iterator<Point*, Point*&, Point**> const&) [31]
                0.00    0.00    2982/22893       std::operator+(std::_Deque_iterator<Point*, Point*&, Point**> const&, long) [49]
                0.00    0.00     994/43027       std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, std::_Deque_iterator<Point*, Point*&, Point**> const&) [38]
                0.00    0.00     994/994         std::operator-(std::_Deque_iterator<Point*, Point*&, Point**> const&, long) [73]
-----------------------------------------------
                                 994             void std::__introsort_loop<std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [10]
                0.00    0.01       1/1           void std::__sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [7]
[10]    70.8    0.00    0.01       1+994     void std::__introsort_loop<std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [10]
                0.00    0.01     994/994         std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition_pivot<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [9]
